City,State Abr,Zip Code,Longitude,DMA Region,State,Latitude
"Saronville","NE",68975,-97.94955,"","Nebraska",40.605538
"Sartell","MN",56377,-94.20959000000001,613,"Minnesota",45.622966
"Sarver","PA",16055,-79.73603,508,"Pennsylvania",40.713078
"Sasabe","AZ",85633,-111.49066,"","Arizona",31.632739
"Sasakwa","OK",74867,-96.53394,"","Oklahoma",34.948211
"Sassamansville","PA",19472,-75.57371999999999,504,"Pennsylvania",40.339207
"Sasser","KY",40741,-84.07839,"","Kentucky",37.143828
"Satanta","KS",67870,-101.00775,"","Kansas",37.496762
"Satartia","MS",39162,-90.64376,"","Mississippi",32.629834
"Satin","TX",76685,-97.02091,"","Texas",31.35797
"Satsuma","AL",36572,-88.05414,"","Alabama",30.857435
"Satsuma","FL",32189,-81.64433,"","Florida",29.556365
"Saucier","MS",39574,-89.11948,"","Mississippi",30.600244
"Saugatuck","MI",49453,-86.18724,563,"Michigan",42.668174
"Saugerties","NY",12477,-73.97685,501,"New York",42.085634
"Sauget","IL",62201,-90.14609,"","Illinois",38.62855
"Saugus","MA",1906,-71.0098,506,"Massachusetts",42.462796
"Sauk Centre","MN",56378,-94.97235999999999,613,"Minnesota",45.729898
"Sauk City","WI",53583,-89.76912,669,"Wisconsin",43.267183
"Sauk Rapids","MN",56379,-94.13838,613,"Minnesota",45.608178
"Sauk Village","IL",60411,-87.6101,"","Illinois",41.511307
"Saukville","WI",53080,-87.95887,617,"Wisconsin",43.394676
"Saulsbury","TN",38067,-89.02951,"","Tennessee",35.090194
"Sault Sainte Mar","MI",49783,-84.32485,"","Michigan",46.460895
"Saunderstown","RI",2874,-71.45692,521,"Rhode Island",41.515135
"Saunemin","IL",61769,-88.39957,"","Illinois",40.885397
"Sauquoit","NY",13456,-75.26202000000001,526,"New York",43.005669
"Sausalito","CA",94965,-122.49949,807,"California",37.855527
"Sautee Nacoochee","GA",30571,-83.68012,524,"Georgia",34.696896
"Savage","MD",20763,-76.82335,512,"Maryland",39.137307
"Savage","MN",55378,-93.37220000000001,613,"Minnesota",44.761796
"Savage","MS",38665,-90.18049999999999,"","Mississippi",34.578092
"Savage","MT",59262,-104.36846,687,"Montana",47.463172
"Savanna","IL",61074,-90.12858,682,"Illinois",42.099635
"Savanna","OK",74565,-95.83967,"","Oklahoma",34.831398
"Savannah","GA",31401,-81.09258,507,"Georgia",32.068658
"Savannah","GA",31405,-81.12183,"","Georgia",32.043058
"Savannah","GA",31406,-81.09116,"","Georgia",31.988676
"Savannah","GA",31410,-80.99193,"","Georgia",32.022019
"Savannah","GA",31411,-81.0425,"","Georgia",31.927434
"Savannah","GA",31415,-81.12002,"","Georgia",32.075806
"Savannah","MO",64485,-94.83580000000001,638,"Missouri",39.94728
"Savannah","NY",13146,-76.75716,538,"New York",43.09986
"Savannah","OH",44874,-82.36547,"","Ohio",40.963743
"Savannah","TN",38372,-88.18946,639,"Tennessee",35.180947
"Savery","WY",82332,-107.23106,"","Wyoming",41.330666
"Savona","NY",14879,-77.19305,"","New York",42.330602
"Savonburg","KS",66772,-95.18816,"","Kansas",37.75459
"Savoonga","AK",99769,-170.4087,"","Alaska",63.686038
"Savoy","IL",61874,-88.25023,648,"Illinois",40.061694
"Savoy","MA",1256,-73.01123,532,"Massachusetts",42.592506
"Savoy","TX",75479,-96.34474,623,"Texas",33.613097
"Sawmill","AZ",86549,-109.17551,"","Arizona",35.958014
"Sawyer","KS",67134,-98.68324,"","Kansas",37.494728
"Sawyer","MI",49125,-86.59362,588,"Michigan",41.890521
"Sawyer","MN",55780,-92.69235,"","Minnesota",46.670691
"Sawyer","ND",58781,-101.09637,687,"North Dakota",48.037844
"Sawyer","OK",74756,-95.36911000000001,"","Oklahoma",34.023191
"Sawyers Bar","CA",96027,-122.96832,"","California",41.414707
"Sawyerville","AL",36776,-87.74169999999999,"","Alabama",32.739091
"Sawyerville","IL",62085,-89.80625999999999,"","Illinois",39.078047
"Saxe","VA",23967,-78.63611,"","Virginia",36.913228
"Saxeville","WI",54976,-89.11271000000001,"","Wisconsin",44.176716
"Saxis","VA",23427,-75.72178,"","Virginia",37.92358
"Saxon","WI",54559,-90.45101,"","Wisconsin",46.495575
"Saxonburg","PA",16056,-79.83422,508,"Pennsylvania",40.732393
"Saxton","PA",16678,-78.22785,574,"Pennsylvania",40.221352
"Saxtons River","VT",5154,-72.50843999999999,506,"Vermont",43.139961
"Saybrook","IL",61770,-88.52548,"","Illinois",40.430727
"Saylor Park","OH",45233,-84.67173,"","Ohio",39.117065
"Saylorsburg","PA",18353,-75.35881000000001,"","Pennsylvania",40.906654
"Sayner","WI",54560,-89.52565,"","Wisconsin",45.995755
"Sayre","AL",35139,-86.97203,"","Alabama",33.712204
"Sayre","OK",73662,-99.65313999999999,650,"Oklahoma",35.321815
"Sayre","PA",18840,-76.52578,577,"Pennsylvania",41.983801
"Sayreville","NJ",8872,-74.34739999999999,501,"New Jersey",40.461605
"Scales Mound","IL",61075,-90.25362,682,"Illinois",42.473737
"Scalf","KY",40982,-83.70088,"","Kentucky",36.933443
"Scammon","AK",99662,-165.53972,"","Alaska",61.783788
"Scandia","KS",66966,-97.76394000000001,"","Kansas",39.776903
"Scandia","MN",55073,-92.83001,"","Minnesota",45.275771
"Scandinavia","WI",54977,-89.15371,"","Wisconsin",44.454684
"Scappoose","OR",97056,-122.92065,820,"Oregon",45.778892
"Scarborough","ME",4074,-70.35268000000001,500,"Maine",43.583224
"Scarbro","WV",25917,-81.21634,"","West Virginia",37.964622
"Scarville","IA",50473,-93.66670999999999,"","Iowa",43.46592
"Scenery Hill","PA",15360,-80.07316,"","Pennsylvania",40.08708
"Scenic","SD",57780,-102.41628,"","South Dakota",43.726261
"Schaefferstown","PA",17088,-76.29673,"","Pennsylvania",40.299051
"Schaghticoke","NY",12154,-73.60664,"","New York",42.925765
"Schaller","IA",51053,-95.28976,624,"Iowa",42.498879
"Schaumburg","IL",60173,-88.04814,602,"Illinois",42.051927
"Schaumburg","IL",60192,-88.21399,"","Illinois",42.065827
"Schaumburg","IL",60193,-88.09675,"","Illinois",42.01299
"Schell City","MO",64783,-94.10004000000001,603,"Missouri",38.005777
"Scheller","IL",62883,-89.11908,"","Illinois",38.164136
"Schellsburg","PA",15559,-78.66391,"","Pennsylvania",40.058077
"Schenectady","NY",12304,-73.90506999999999,532,"New York",42.779026
"Schenectady","NY",12305,-73.94337,"","New York",42.814476
"Schenectady","NY",12306,-73.98942,"","New York",42.793326
"Schenectady","NY",12307,-73.93571,"","New York",42.804076
"Schenectady","NY",12308,-73.92001999999999,"","New York",42.820909
"Schenevus","NY",12155,-74.83535999999999,"","New York",42.587708
"Schererville","IN",46375,-87.45189999999999,602,"Indiana",41.492085
"Scherr","WV",26726,-78.95987,"","West Virginia",39.434856
"Schiller Park","IL",60176,-87.87193000000001,602,"Illinois",41.95683
"Schlater","MS",38952,-90.33745999999999,"","Mississippi",33.63788
"Schleswig","IA",51461,-95.44924,652,"Iowa",42.172338
"Schnecksville","PA",18078,-75.61626,504,"Pennsylvania",40.675741
"Schneider","IN",46376,-87.46426,"","Indiana",41.176325
"Schnellville","IN",47580,-86.75914,"","Indiana",38.345103
"Schodack Landing","NY",12156,-73.73647,"","New York",42.479967
"Schoenchen","KS",67667,-99.33117,"","Kansas",38.711024
"Schofield","WI",54476,-89.57937,705,"Wisconsin",44.903194
"Schoharie","NY",12157,-74.30134,532,"New York",42.668825
"Schoolcraft","MI",49087,-85.67594,563,"Michigan",42.117421
"Schriever","LA",70395,-90.83425,"","Louisiana",29.718856
"Schroeder","MN",55613,-90.95917,676,"Minnesota",47.651374
"Schroon Lake","NY",12870,-73.75802,"","New York",43.835376
"Schulenburg","TX",78956,-96.91964,635,"Texas",29.680723
"Schulter","OK",74460,-95.9576,671,"Oklahoma",35.51833
"Schurz","NV",89427,-118.67848,811,"Nevada",38.966064
"Schuyler Falls","NY",12985,-73.71355,"","New York",44.589583
"Schuyler","NE",68661,-97.06914999999999,652,"Nebraska",41.472784
"Schuyler","VA",22969,-78.69417,"","Virginia",37.792343
"Schuylerville","NY",12871,-73.59632999999999,"","New York",43.088919
"Schuylkill Haven","PA",17972,-76.19352000000001,577,"Pennsylvania",40.614771
"Schwenksville","PA",19473,-75.47096999999999,504,"Pennsylvania",40.257069
"Science Hill","KY",42553,-84.65481,541,"Kentucky",37.177577
"Scio","NY",14880,-77.97556,"","New York",42.170951
"Scio","OH",43988,-81.10432,"","Ohio",40.405788
"Scio","OR",97374,-122.81401,820,"Oregon",44.702164
"Sciota","IL",61475,-90.7612,717,"Illinois",40.581413
"Sciota","PA",18354,-75.32185,"","Pennsylvania",40.922005
"Scipio","IN",47273,-85.7316,"","Indiana",39.085027
"Scipio","UT",84656,-112.14804,"","Utah",39.240818
"Scituate","MA",2066,-70.7513,506,"Massachusetts",42.205038
"Scobey","MS",38953,-89.93012,"","Mississippi",33.910734
"Scobey","MT",59263,-105.45829,755,"Montana",48.809655
"Scooba","MS",39358,-88.48707,711,"Mississippi",32.838485
"Scopus","MO",63764,-89.98126999999999,"","Missouri",37.309447
"Scotch Plains","NJ",7076,-74.37493000000001,501,"New Jersey",40.637152
"Scotchtown","NY",10940,-74.43951,501,"New York",41.449364
"Scotia","CA",95565,-124.06059,"","California",40.459978
"Scotia","NE",68875,-98.68461000000001,722,"Nebraska",41.523574
"Scotia","SC",29939,-81.24469999999999,"","South Carolina",32.669734
"Scotland Neck","NC",27874,-77.41983,560,"North Carolina",36.128851
"Scotland","AR",72141,-92.66488,693,"Arkansas",35.51921
"Scotland","CT",6264,-72.09891,533,"Connecticut",41.693435
"Scotland","GA",31083,-82.81923,"","Georgia",32.046427
"Scotland","MD",20687,-76.34439999999999,"","Maryland",38.064947
"Scotland","PA",17254,-77.58878,566,"Pennsylvania",39.969722
"Scotland","SD",57059,-97.74525,725,"South Dakota",43.133482
"Scotland","TX",76379,-98.48719,"","Texas",33.646685
"Scotlandville","LA",70807,-91.17865,"","Louisiana",30.534088
"Scotrun","PA",18355,-75.36259,577,"Pennsylvania",41.074757
"Scott A F B","IL",62225,-89.85054,"","Illinois",38.544298
"Scott Bar","CA",96085,-123.07218,"","California",41.734832
"Scott City","MO",63780,-89.52687,632,"Missouri",37.21183
"Scott Depot","WV",25560,-81.90315,564,"West Virginia",38.446225
"Scott","AR",72142,-92.07792000000001,"","Arkansas",34.689349
"Scott","LA",70583,-92.10099,642,"Louisiana",30.244311
"Scott","MS",38772,-91.0742,"","Mississippi",33.569415
"Scott","OH",45886,-84.6073,509,"Ohio",40.9871
"Scottdale","GA",30079,-84.25994,524,"Georgia",33.791537
"Scottdale","PA",15683,-79.59396,508,"Pennsylvania",40.103791
"Scottown","OH",45678,-82.38003999999999,"","Ohio",38.615111
"Scotts Hill","TN",38374,-88.24151999999999,"","Tennessee",35.522263
"Scotts Mills","OR",97375,-122.59658,"","Oregon",45.004218
"Scotts Valley","CA",95060,-122.04603,828,"California",36.980556
"Scotts Valley","CA",95066,-122.01507,"","California",37.057575
"Scotts","MI",49088,-85.42621,"","Michigan",42.187577
"Scottsbluff","NE",69361,-103.65241,759,"Nebraska",41.885553
"Scottsboro","AL",35768,-86.08387,691,"Alabama",34.712327
"Scottsboro","AL",35769,-86.06464,"","Alabama",34.606124
"Scottsburg","IN",47170,-85.80304,529,"Indiana",38.684426
"Scottsburg","NY",14545,-77.71275,"","New York",42.664904
"Scottsburg","OR",97473,-123.8141,"","Oregon",43.669352
"Scottsburg","VA",24589,-78.78547,"","Virginia",36.759749
"Scottsdale","AZ",85250,-111.90944,753,"Arizona",33.521433
"Scottsdale","AZ",85251,-111.92079,"","Arizona",33.494152
"Scottsdale","AZ",85254,-111.95416,"","Arizona",33.617504
"Scottsdale","AZ",85255,-111.88321,"","Arizona",33.697268
"Scottsdale","AZ",85256,-111.83509,"","Arizona",33.491302
"Scottsdale","AZ",85257,-111.91741,"","Arizona",33.467347
"Scottsdale","AZ",85258,-111.89337,"","Arizona",33.566635
"Scottsdale","AZ",85259,-111.82628,"","Arizona",33.596995
"Scottsdale","AZ",85260,-111.88699,"","Arizona",33.606004
"Scottsdale","AZ",85262,-111.8708,"","Arizona",33.798581
"Scottsmoor","FL",32775,-80.87315,"","Florida",28.76507
"Scottsville","KS",67420,-98.07736,"","Kansas",39.440546
"Scottsville","KY",42164,-86.18129999999999,659,"Kentucky",36.767969
"Scottsville","NY",14546,-77.78360000000001,538,"New York",43.030313
"Scottsville","VA",24590,-78.48134,584,"Virginia",37.806508
"Scottville","MI",49454,-86.28427000000001,540,"Michigan",43.946244
"Scranton","AR",72863,-93.52793,"","Arkansas",35.358493
"Scranton","IA",51462,-94.56408999999999,679,"Iowa",42.022139
"Scranton","KS",66537,-95.72799000000001,"","Kansas",38.771467
"Scranton","KY",40322,-83.63428999999999,"","Kentucky",37.937105
"Scranton","NC",27875,-76.44692999999999,"","North Carolina",35.481914
"Scranton","PA",18503,-75.66588,577,"Pennsylvania",41.41018
"Scranton","PA",18504,-75.6879,"","Pennsylvania",41.414979
"Scranton","PA",18505,-75.66603000000001,"","Pennsylvania",41.39208
"Scranton","PA",18508,-75.66186999999999,"","Pennsylvania",41.439329
"Scranton","PA",18509,-75.64726,"","Pennsylvania",41.42818
"Scranton","PA",18510,-75.64507999999999,"","Pennsylvania",41.40918
"Scranton","SC",29591,-79.76429,570,"South Carolina",33.927936
"Screven","GA",31560,-82.04908,507,"Georgia",31.515981
"Scribner","NE",68057,-96.708,"","Nebraska",41.653831
"Scroggins","TX",75480,-95.19302,"","Texas",33.04314
"Scuddy","KY",41760,-83.08055,"","Kentucky",37.205562
"Scurry","TX",75158,-96.38502,623,"Texas",32.466891
"Se Ree","KY",40164,-86.39203999999999,"","Kentucky",37.670928
"Sea Bright","NJ",7760,-73.99576,"","New Jersey",40.369145
"Sea Cliff","NY",11579,-73.64452,501,"New York",40.846388
"Sea Girt","NJ",8750,-74.04123,501,"New Jersey",40.133754
"Seabeck","WA",98380,-122.89456,"","Washington",47.596122
"Seaboard","NC",27876,-77.43617999999999,"","North Carolina",36.487125
"Seabrook","NH",3874,-70.85466,506,"New Hampshire",42.88439
"Seabrook","NJ",8302,-75.24215,"","New Jersey",39.445164
"Seabrook","SC",29940,-80.74987,"","South Carolina",32.566537
"Seadrift","TX",77983,-96.70325,"","Texas",28.405373
"Seaford","DE",19973,-75.61102,576,"Delaware",38.643248
"Seaford","NY",11783,-73.48959000000001,501,"New York",40.679752
"Seaford","VA",23696,-76.42135,"","Virginia",37.191262
"Seaforth","MN",56287,-95.32579,"","Minnesota",44.475845
"Seagoville","TX",75159,-96.53811,623,"Texas",32.628858
"Seagraves","TX",79359,-102.56265,651,"Texas",32.922387
"Seagrove","NC",27341,-79.71017999999999,"","North Carolina",35.53332
"Seal Beach","CA",90740,-118.08239,803,"California",33.759283
"Seal Cove","ME",4674,-68.40092,"","Maine",44.295719
"Seal Harbor","ME",4675,-68.24075000000001,537,"Maine",44.298106
"Seal Rock","OR",97376,-124.04512,820,"Oregon",44.505655
"Seale","AL",36875,-85.11348,"","Alabama",32.315128
"Sealevel","NC",28577,-76.38149,"","North Carolina",34.868975
"Sealy","TX",77474,-96.16473999999999,618,"Texas",29.776375
"Seaman","OH",45679,-83.57107999999999,"","Ohio",38.95352
"Sears","MI",49679,-85.15801999999999,540,"Michigan",43.878924
"Searsboro","IA",50242,-92.69484,"","Iowa",41.56512
"Searsmont","ME",4973,-69.18819999999999,537,"Maine",44.369557
"Searsport","ME",4974,-68.92829,537,"Maine",44.500622
"Seaside Heights","NJ",8751,-74.0759,501,"New Jersey",39.948518
"Seaside Park","NJ",8752,-74.07966999999999,501,"New Jersey",39.920268
"Seaton","IL",61476,-90.80998,"","Illinois",41.095037
"Seatonville","IL",61359,-89.26975,"","Illinois",41.363772
"Seattle","WA",98101,-122.33438,819,"Washington",47.61067
"Seattle","WA",98102,-122.32253,"","Washington",47.63287
"Seattle","WA",98103,-122.34166,"","Washington",47.671346
"Seattle","WA",98104,-122.32855,"","Washington",47.60252
"Seattle","WA",98105,-122.30118,"","Washington",47.66377
"Seattle","WA",98106,-122.35443,"","Washington",47.53282
"Seattle","WA",98107,-122.37468,"","Washington",47.66747
"Seattle","WA",98109,-122.34675,"","Washington",47.630648
"Seattle","WA",98112,-122.29752,"","Washington",47.629653
"Seattle","WA",98115,-122.30122,"","Washington",47.68382
"Seattle","WA",98116,-122.39392,"","Washington",47.57487
"Seattle","WA",98117,-122.37838,"","Washington",47.685919
"Seattle","WA",98118,-122.27496,"","Washington",47.543348
"Seattle","WA",98119,-122.36694,"","Washington",47.63877
"Seattle","WA",98121,-122.34578,"","Washington",47.61487
"Seattle","WA",98122,-122.30406,"","Washington",47.61157
"Seattle","WA",98125,-122.30308,"","Washington",47.716648
"Seattle","WA",98126,-122.3748,"","Washington",47.54687
"Seattle","WA",98133,-122.34461,"","Washington",47.733852
"Seattle","WA",98134,-122.33441,"","Washington",47.57867
"Seattle","WA",98136,-122.38803,"","Washington",47.538887
"Seattle","WA",98144,-122.30081,"","Washington",47.58577
"Seattle","WA",98154,-122.33357,"","Washington",47.60632
"Seattle","WA",98164,-122.33186,"","Washington",47.606139
"Seattle","WA",98174,-122.33523,"","Washington",47.604718
"Seattle","WA",98177,-122.36978,"","Washington",47.740886
"Seattle","WA",98199,-122.39758,"","Washington",47.64767
"Seaview","WA",98644,-124.05517,"","Washington",46.332077
"Sebastian","FL",32958,-80.48266,548,"Florida",27.78783
"Sebastian","TX",78594,-97.80031,636,"Texas",26.344765
"Sebastopol","MS",39359,-89.33891,"","Mississippi",32.568112
"Sebeka","MN",56477,-95.01222,613,"Minnesota",46.630023
"Sebewaing","MI",48759,-83.43007,513,"Michigan",43.737971
"Seboeis","ME",4448,-68.67025,"","Maine",45.241091
"Sebree","KY",42455,-87.52634999999999,"","Kentucky",37.600857
"Sebring","FL",33870,-81.42131000000001,539,"Florida",27.483817
"Sebring","FL",33872,-81.48535,"","Florida",27.475288
"Sebring","OH",44672,-81.02632,536,"Ohio",40.922608
"Secaucus","NJ",7094,-74.06,501,"New Jersey",40.7885
"Seco","KY",41849,-82.72933999999999,"","Kentucky",37.172969
"Second Mesa","AZ",86043,-110.50131,"","Arizona",35.777227
"Secondcreek","WV",24974,-80.44338,"","West Virginia",37.665867
"Secor","IL",61771,-89.13579,"","Illinois",40.738973
"Secretary","MD",21664,-75.949,"","Maryland",38.609886
"Section","AL",35771,-85.98278999999999,"","Alabama",34.546397
"Sedalia","KY",42079,-88.56359,632,"Kentucky",36.574074
"Sedalia","MO",65301,-93.23231,616,"Missouri",38.702964
"Sedalia","NC",27342,-79.63132,"","North Carolina",36.075975
"Sedalia","OH",43151,-83.47587,"","Ohio",39.732474
"Sedan","KS",67361,-96.22087000000001,671,"Kansas",37.107867
"Sedan","NM",88436,-103.12311,"","New Mexico",36.137255
"Sedgewickville","MO",63781,-89.92735,"","Missouri",37.527341
"Sedgwick","CO",80749,-102.54595,"","Colorado",40.86845
"Sedgwick","KS",67135,-97.44004,678,"Kansas",37.921185
"Sedgwick","ME",4676,-68.65693,537,"Maine",44.333099
"Sedley","VA",23878,-77.02404,"","Virginia",36.822024
"Sedona","AZ",86336,-111.80666,753,"Arizona",34.876638
"Sedona","AZ",86351,-111.76764,"","Arizona",34.782453
"Sedro Woolley","WA",98284,-122.16545,"","Washington",48.518653
"Seekonk","MA",2771,-71.32343,521,"Massachusetts",41.84345
"Seeley Lake","MT",59868,-113.52551,"","Montana",47.222677
"Seeley","CA",92273,-115.69162,"","California",32.792631
"Seffner","FL",33584,-82.28819,539,"Florida",27.987925
"Segno","TX",77351,-94.89915000000001,"","Texas",30.712538
"Seguin","TX",78155,-97.96283,641,"Texas",29.56478
"Seiad Valley","CA",96086,-123.24091,"","California",41.86235
"Seibert","CO",80834,-102.88573,"","Colorado",39.315812
"Seiling","OK",73663,-98.91683,"","Oklahoma",36.13196
"Sekiu","WA",98381,-124.37144,819,"Washington",48.283826
"Selah","WA",98942,-120.56997,810,"Washington",46.726395
"Selawik","AK",99770,-160.01772,"","Alaska",66.597998
"Selby","SD",57472,-100.04843,725,"South Dakota",45.486222
"Selbyville","DE",19975,-75.15642,576,"Delaware",38.463751
"Selbyville","WV",26236,-80.23537,"","West Virginia",38.752157
"Selden","KS",67757,-100.59954,678,"Kansas",39.534756
"Selden","NY",11784,-73.04254,501,"New York",40.869274
"Seldovia","AK",99663,-151.71513,"","Alaska",59.422698
"Selfridge A N G","MI",48045,-82.83063,"","Michigan",42.582961
"Selfridge","ND",58568,-100.94635,687,"North Dakota",46.155222
"Seligman","AZ",86337,-113.05774,753,"Arizona",35.334394
"Seligman","MO",65745,-93.95233,"","Missouri",36.530992
"Selinsgrove","PA",17870,-76.86138,577,"Pennsylvania",40.812047
"Selkirk","NY",12158,-73.81545,532,"New York",42.539822
"Sellers","SC",29592,-79.47272,"","South Carolina",34.283207
"Sellersville","PA",18960,-75.31101,504,"Pennsylvania",40.361206
"Selma","AL",36701,-87.03809,698,"Alabama",32.429066
"Selma","AL",36703,-86.97783,"","Alabama",32.419846
"Selma","CA",93662,-119.62201,866,"California",36.566779
"Selma","IN",47383,-85.2698,527,"Indiana",40.168528
"Selma","IA",52588,-92.13113,"","Iowa",40.873769
"Selma","NC",27576,-78.26479,560,"North Carolina",35.557966
"Selma","OH",45368,-83.65813,"","Ohio",39.840367
"Selma","OR",97538,-123.54778,813,"Oregon",42.259678
"Selma","TX",78154,-98.2787,"","Texas",29.577359
"Selma","VA",24474,-79.84752,"","Virginia",37.805268
"Selman","OK",73834,-99.58969999999999,"","Oklahoma",36.851116
"Selmer","TN",38375,-88.59327,640,"Tennessee",35.165045
"Seltzer","PA",17974,-76.23554,"","Pennsylvania",40.696252
"Seminary","MS",39479,-89.4648,"","Mississippi",31.543388
"Seminole","AL",36574,-87.4686,"","Alabama",30.511685
"Seminole","FL",33772,-82.79307,539,"Florida",27.843349
"Seminole","FL",33776,-82.82711999999999,"","Florida",27.853151
"Seminole","FL",33777,-82.76111,"","Florida",27.851052
"Seminole","OK",74868,-96.65915,650,"Oklahoma",35.249655
"Seminole","PA",16253,-79.34352,"","Pennsylvania",40.95557
"Seminole","TX",79360,-102.73458,651,"Texas",32.718232
"Semmes","AL",36575,-88.26553,686,"Alabama",30.76635
"Semora","NC",27343,-79.09331,"","North Carolina",36.495772
"Senath","MO",63876,-90.17023,632,"Missouri",36.131733
"Senatobia","MS",38668,-89.94635,640,"Mississippi",34.607602
"Seneca Falls","NY",13148,-76.78366,555,"New York",42.924166
"Seneca Rocks","WV",26884,-79.37151,"","West Virginia",38.849407
"Seneca","IL",61360,-88.61017,602,"Illinois",41.320345
"Seneca","MO",64865,-94.59415,603,"Missouri",36.833365
"Seneca","NE",69161,-100.74359,"","Nebraska",42.07739
"Seneca","NM",88437,-103.14925,"","New Mexico",36.710694
"Seneca","OR",97873,-118.9767,"","Oregon",44.138142
"Seneca","PA",16346,-79.68640000000001,508,"Pennsylvania",41.378236
"Seneca","SC",29672,-82.94598999999999,567,"South Carolina",34.736907
"Seneca","SC",29678,-82.94557,"","South Carolina",34.660345
"Seneca","SD",57473,-99.50178,"","South Dakota",45.020366
"Seneca","WI",54654,-90.959,"","Wisconsin",43.265154
"Senecaville","OH",43780,-81.44256,535,"Ohio",39.930047
"Seney","MI",49883,-85.98878000000001,"","Michigan",46.460628
"Senoia","GA",30276,-84.58017,524,"Georgia",33.281102
"Senterville","KY",41522,-82.39516,"","Kentucky",37.300397
"Sentinel Butte","ND",58654,-103.78322,"","North Dakota",46.85992
"Sentinel","OK",73664,-99.21043,650,"Oklahoma",35.167499
"Sequatchie","TN",37374,-85.64149,"","Tennessee",35.19174
"Sequim","WA",98382,-123.09916,819,"Washington",48.079979
"Serafina","NM",87569,-105.26233,"","New Mexico",35.345618
"Serena","IL",60549,-88.74997999999999,"","Illinois",41.490329
"Sergeant Bluff","IA",51054,-96.34193999999999,624,"Iowa",42.38556
"Sesser","IL",62884,-89.04697,632,"Illinois",38.085829
"Sessums","MS",39759,-88.82383,"","Mississippi",33.450215
"Setauket","NY",11733,-73.10666000000001,"","New York",40.932053
"Seth","WV",25181,-81.62345999999999,"","West Virginia",38.069687
"Seven Corners","VA",22044,-77.15328,"","Virginia",38.859645
"Seven Mile","OH",45062,-84.55382,515,"Ohio",39.480856
"Seven Points","TX",75143,-96.21035000000001,"","Texas",32.348007
"Seven Springs","NC",28578,-77.87444000000001,"","North Carolina",35.206329
"Seven Valleys","PA",17360,-76.76403000000001,566,"Pennsylvania",39.84987
"Severance","KS",66087,-95.12869000000001,"","Kansas",39.79684
"Severn","MD",21144,-76.69141999999999,512,"Maryland",39.130224
"Severn","NC",27877,-77.18438,"","North Carolina",36.515084
"Severna Park","MD",21146,-76.55784,512,"Maryland",39.079059
"Sevier","UT",84766,-112.35173,"","Utah",38.568765
"Sevierville","TN",37862,-83.59197,557,"Tennessee",35.818653
"Sevierville","TN",37876,-83.48694,"","Tennessee",35.860157
"Seville","FL",32190,-81.50008,"","Florida",29.332109
"Seville","OH",44273,-81.8775,510,"Ohio",41.022387
"Sewal","IA",50060,-93.31527,"","Iowa",40.756632
"Sewanee","TN",37375,-85.91048000000001,659,"Tennessee",35.193891
"Seward","AK",99664,-149.41271,743,"Alaska",60.151652
"Seward","IL",61077,-89.35827999999999,"","Illinois",42.236813
"Seward","NE",68434,-97.11206,722,"Nebraska",40.909197
"Seward","PA",15954,-79.01806000000001,"","Pennsylvania",40.414654
"Sewaren","NJ",7077,-74.25937999999999,501,"New Jersey",40.553971
"Sewell","NJ",8080,-75.10637,504,"New Jersey",39.74953
"Sewickley","PA",15143,-80.15554,508,"Pennsylvania",40.561091
"Sextons Creek","KY",40983,-83.7488,"","Kentucky",37.32832
"Seymour","CT",6483,-73.0792,533,"Connecticut",41.386584
"Seymour","IL",61875,-88.42487,"","Illinois",40.107548
"Seymour","IN",47274,-85.89917,529,"Indiana",38.958688
"Seymour","IA",52590,-93.1281,679,"Iowa",40.673728
"Seymour","MO",65746,-92.78857000000001,619,"Missouri",37.157055
"Seymour","TN",37865,-83.74476,557,"Tennessee",35.853932
"Seymour","TX",76380,-99.28506,627,"Texas",33.594956
"Seymour","WI",54165,-88.31075,658,"Wisconsin",44.51523
"Shabbona","IL",60550,-88.86857999999999,602,"Illinois",41.769322
"Shade Gap","PA",17255,-77.8617,"","Pennsylvania",40.152486
"Shade","OH",45776,-82.01828,"","Ohio",39.191685
"Shadehill","SD",57653,-102.25384,"","South Dakota",45.690446
"Shadow Hills","CA",91040,-118.31887,"","California",34.261221
"Shadow","VA",23163,-76.30136,"","Virginia",37.357742
"Shady Cove","OR",97539,-122.81342,"","Oregon",42.612422
"Shady Dale","GA",31085,-83.61433,"","Georgia",33.421694
"Shady Grove","FL",32357,-83.63082,"","Florida",30.28163
"Shady Hills","FL",34610,-82.53084,539,"Florida",28.397791
"Shady Point","OK",74956,-94.72058,"","Oklahoma",35.122751
"Shady Side","MD",20764,-76.51139999999999,512,"Maryland",38.839015
"Shady Valley","TN",37688,-81.91718,"","Tennessee",36.529827
"Shady","NY",12409,-74.16063,"","New York",42.061841
"Shadyside","OH",43947,-80.76013,554,"Ohio",39.964553
"Shadyside","PA",15232,-79.9325,"","Pennsylvania",40.454018
"Shafer","MN",55074,-92.7278,"","Minnesota",45.381784
"Shafter","CA",93263,-119.26495,800,"California",35.490517
"Shaftsbury","VT",5262,-73.16602,"","Vermont",42.977018
"Shageluk","AK",99665,-159.53113,"","Alaska",62.655998
"Shakopee","MN",55379,-93.52556,613,"Minnesota",44.776138
"Shaktoolik","AK",99771,-161.16785,"","Alaska",64.34325800000001
